output_filename,voice_prompt,style_prompt,voice_id,style_id,pitch,speed,loudness,arousal,valence
V2_S30.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V2,S30,low,normal,quiet,neutral,negative
V2_S31.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V2,S31,low,normal,quiet,neutral,neutral
V2_S32.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V2,S32,low,normal,quiet,neutral,positive
V2_S33.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, negative valence.",V2,S33,low,normal,quiet,high,negative
V2_S34.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, neutral valence.",V2,S34,low,normal,quiet,high,neutral
V2_S35.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, positive valence.",V2,S35,low,normal,quiet,high,positive
V2_S36.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V2,S36,low,normal,normal,low,negative
V2_S37.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V2,S37,low,normal,normal,low,neutral
V2_S38.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V2,S38,low,normal,normal,low,positive
V2_S39.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V2,S39,low,normal,normal,neutral,negative
V2_S40.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V2,S40,low,normal,normal,neutral,neutral
V2_S41.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V2,S41,low,normal,normal,neutral,positive
V2_S42.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V2,S42,low,normal,normal,high,negative
V2_S43.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V2,S43,low,normal,normal,high,neutral
V2_S44.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V2,S44,low,normal,normal,high,positive
V2_S45.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, low arousal, negative valence.",V2,S45,low,normal,loud,low,negative
V2_S46.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, low arousal, neutral valence.",V2,S46,low,normal,loud,low,neutral
V2_S47.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, low arousal, positive valence.",V2,S47,low,normal,loud,low,positive
V2_S48.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, negative valence.",V2,S48,low,normal,loud,neutral,negative
V2_S49.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V2,S49,low,normal,loud,neutral,neutral
V2_S50.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, positive valence.",V2,S50,low,normal,loud,neutral,positive
V2_S51.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, high arousal, negative valence.",V2,S51,low,normal,loud,high,negative
V2_S52.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, high arousal, neutral valence.",V2,S52,low,normal,loud,high,neutral
V2_S53.wav,"Voice: young, male, low pitch, and dark texture.","Style: normal speed, loud, high arousal, positive valence.",V2,S53,low,normal,loud,high,positive
V2_S54.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, negative valence.",V2,S54,low,fast,quiet,low,negative
V2_S55.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, neutral valence.",V2,S55,low,fast,quiet,low,neutral
V2_S56.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, positive valence.",V2,S56,low,fast,quiet,low,positive
V2_S57.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V2,S57,low,fast,quiet,neutral,negative
V2_S58.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V2,S58,low,fast,quiet,neutral,neutral
V2_S59.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V2,S59,low,fast,quiet,neutral,positive
V2_S60.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, negative valence.",V2,S60,low,fast,quiet,high,negative
V2_S61.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, neutral valence.",V2,S61,low,fast,quiet,high,neutral
V2_S62.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, positive valence.",V2,S62,low,fast,quiet,high,positive
V2_S63.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V2,S63,low,fast,normal,low,negative
V2_S64.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V2,S64,low,fast,normal,low,neutral
V2_S65.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V2,S65,low,fast,normal,low,positive
V2_S66.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V2,S66,low,fast,normal,neutral,negative
V2_S67.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V2,S67,low,fast,normal,neutral,neutral
V2_S68.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V2,S68,low,fast,normal,neutral,positive
V2_S69.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V2,S69,low,fast,normal,high,negative
V2_S70.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V2,S70,low,fast,normal,high,neutral
V2_S71.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V2,S71,low,fast,normal,high,positive
V2_S72.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, low arousal, negative valence.",V2,S72,low,fast,loud,low,negative
V2_S73.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, low arousal, neutral valence.",V2,S73,low,fast,loud,low,neutral
V2_S74.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, low arousal, positive valence.",V2,S74,low,fast,loud,low,positive
V2_S75.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, negative valence.",V2,S75,low,fast,loud,neutral,negative
V2_S76.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V2,S76,low,fast,loud,neutral,neutral
V2_S77.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, positive valence.",V2,S77,low,fast,loud,neutral,positive
V2_S78.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, high arousal, negative valence.",V2,S78,low,fast,loud,high,negative
V2_S79.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, high arousal, neutral valence.",V2,S79,low,fast,loud,high,neutral
V2_S80.wav,"Voice: young, male, low pitch, and dark texture.","Style: fast speed, loud, high arousal, positive valence.",V2,S80,low,fast,loud,high,positive
V3_S0.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, negative valence.",V3,S0,low,slow,quiet,low,negative
V3_S1.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, neutral valence.",V3,S1,low,slow,quiet,low,neutral
V3_S2.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, positive valence.",V3,S2,low,slow,quiet,low,positive
V3_S3.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V3,S3,low,slow,quiet,neutral,negative
V3_S4.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V3,S4,low,slow,quiet,neutral,neutral
V3_S5.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V3,S5,low,slow,quiet,neutral,positive
V3_S6.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, negative valence.",V3,S6,low,slow,quiet,high,negative
V3_S7.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, neutral valence.",V3,S7,low,slow,quiet,high,neutral
V3_S8.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, positive valence.",V3,S8,low,slow,quiet,high,positive
V3_S9.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V3,S9,low,slow,normal,low,negative
V3_S10.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V3,S10,low,slow,normal,low,neutral
V3_S11.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V3,S11,low,slow,normal,low,positive
V3_S12.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V3,S12,low,slow,normal,neutral,negative
V3_S13.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V3,S13,low,slow,normal,neutral,neutral
V3_S14.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V3,S14,low,slow,normal,neutral,positive
V3_S15.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V3,S15,low,slow,normal,high,negative
V3_S16.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V3,S16,low,slow,normal,high,neutral
V3_S17.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V3,S17,low,slow,normal,high,positive
V3_S18.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, low arousal, negative valence.",V3,S18,low,slow,loud,low,negative
V3_S19.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, low arousal, neutral valence.",V3,S19,low,slow,loud,low,neutral
V3_S20.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, low arousal, positive valence.",V3,S20,low,slow,loud,low,positive
V3_S21.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, negative valence.",V3,S21,low,slow,loud,neutral,negative
V3_S22.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V3,S22,low,slow,loud,neutral,neutral
V3_S23.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, positive valence.",V3,S23,low,slow,loud,neutral,positive
V3_S24.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, high arousal, negative valence.",V3,S24,low,slow,loud,high,negative
V3_S25.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, high arousal, neutral valence.",V3,S25,low,slow,loud,high,neutral
V3_S26.wav,"Voice: young, male, low pitch, and thin texture.","Style: slow speed, loud, high arousal, positive valence.",V3,S26,low,slow,loud,high,positive
V3_S27.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, negative valence.",V3,S27,low,normal,quiet,low,negative
V3_S28.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, neutral valence.",V3,S28,low,normal,quiet,low,neutral
V3_S29.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, positive valence.",V3,S29,low,normal,quiet,low,positive
V3_S30.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V3,S30,low,normal,quiet,neutral,negative
V3_S31.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V3,S31,low,normal,quiet,neutral,neutral
V3_S32.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V3,S32,low,normal,quiet,neutral,positive
V3_S33.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, negative valence.",V3,S33,low,normal,quiet,high,negative
V3_S34.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, neutral valence.",V3,S34,low,normal,quiet,high,neutral
V3_S35.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, positive valence.",V3,S35,low,normal,quiet,high,positive
V3_S36.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V3,S36,low,normal,normal,low,negative
V3_S37.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V3,S37,low,normal,normal,low,neutral
V3_S38.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V3,S38,low,normal,normal,low,positive
V3_S39.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V3,S39,low,normal,normal,neutral,negative
V3_S40.wav,"Voice: young, male, low pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V3,S40,low,normal,normal,neutral,neutral
